지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),전운량(10분위)
129,서산,2015-06-13 18:00,24.6,4,180,78,8
129,서산,2015-06-13 19:00,24,4.1,200,81,
129,서산,2015-06-13 20:00,22.2,4,200,91,
129,서산,2015-06-13 21:00,21.3,3.2,200,92,3
129,서산,2015-06-13 22:00,21,3.7,200,96,
129,서산,2015-06-13 23:00,20.7,3.3,200,97,
129,서산,2015-06-14 00:00,20.5,3.3,200,97,2
129,서산,2015-06-14 01:00,20.2,2,180,97,
129,서산,2015-06-14 02:00,20.1,1.3,200,97,
129,서산,2015-06-14 03:00,20.2,.9,200,97,10
129,서산,2015-06-14 04:00,20.2,.4,0,97,10
129,서산,2015-06-14 05:00,18.9,2.6,290,97,10
129,서산,2015-06-14 06:00,18.5,4.1,110,97,10
129,서산,2015-06-14 07:00,19.1,4.6,290,96,10
129,서산,2015-06-14 08:00,19,2.4,200,97,10
129,서산,2015-06-14 09:00,19.7,2.5,230,97,8
129,서산,2015-06-14 10:00,21.4,1.2,360,93,6
129,서산,2015-06-14 11:00,22.7,1.7,270,75,4
129,서산,2015-06-14 12:00,24.2,1.4,290,65,7
129,서산,2015-06-14 13:00,25.3,1.5,230,64,8
129,서산,2015-06-14 14:00,24.8,1.4,250,67,8
129,서산,2015-06-14 15:00,25.3,2.8,360,71,8
129,서산,2015-06-14 16:00,25.6,.8,90,69,7
129,서산,2015-06-14 17:00,25.5,1.5,20,70,8
129,서산,2015-06-14 18:00,24.2,3.4,340,81,8
129,서산,2015-06-14 19:00,23.2,2.2,360,74,
129,서산,2015-06-14 20:00,22.3,1.6,340,77,
129,서산,2015-06-14 21:00,21,.4,0,86,7
129,서산,2015-06-14 22:00,20.5,.8,70,94,
129,서산,2015-06-14 23:00,19.8,1.2,70,97,
129,서산,2015-06-15 00:00,19.6,.9,20,97,6
129,서산,2015-06-15 01:00,19.4,.8,20,97,
129,서산,2015-06-15 02:00,19.3,1,20,97,
129,서산,2015-06-15 03:00,19.5,1,50,96,8
129,서산,2015-06-15 04:00,19.6,1.7,360,91,8
129,서산,2015-06-15 05:00,19.5,2.8,360,94,7
129,서산,2015-06-15 06:00,19.3,1.7,360,97,6
129,서산,2015-06-15 07:00,19.9,2,360,95,6
129,서산,2015-06-15 08:00,21.4,1.7,360,89,8
129,서산,2015-06-15 09:00,23.1,1.8,340,81,7
129,서산,2015-06-15 10:00,24.5,1.7,360,75,8
129,서산,2015-06-15 11:00,25.8,1.4,20,70,6
129,서산,2015-06-15 12:00,27.3,1.2,20,66,8
129,서산,2015-06-15 13:00,26.3,1.3,340,65,8
129,서산,2015-06-15 14:00,27.6,3.3,320,69,8
129,서산,2015-06-15 15:00,25.3,4.6,320,72,8
129,서산,2015-06-15 16:00,23.6,3.6,320,78,8
129,서산,2015-06-15 17:00,22.9,2.1,320,80,10
129,서산,2015-06-15 18:00,22.9,1.1,320,81,10
129,서산,2015-06-15 19:00,22.3,1.2,340,83,
129,서산,2015-06-15 20:00,20.9,1.6,20,91,
129,서산,2015-06-15 21:00,19.8,.8,70,96,6
129,서산,2015-06-15 22:00,19.9,.8,70,97,
129,서산,2015-06-15 23:00,19.3,.1,0,97,
129,서산,2015-06-16 00:00,18.9,.4,0,97,7
129,서산,2015-06-16 01:00,18.7,1.6,230,97,
129,서산,2015-06-16 02:00,18.5,1.5,180,97,
129,서산,2015-06-16 03:00,18.2,1,140,97,8
129,서산,2015-06-16 04:00,17.9,.9,230,97,8
129,서산,2015-06-16 05:00,18.3,.8,230,97,8
129,서산,2015-06-16 06:00,17.7,.9,200,97,10
129,서산,2015-06-16 07:00,18,.4,0,97,7
129,서산,2015-06-16 08:00,19.1,.6,340,96.9,6
129,서산,2015-06-16 09:00,20.8,1.2,230,87.6,3
129,서산,2015-06-16 10:00,22.6,2.4,230,82,0
129,서산,2015-06-16 11:00,24.5,2.3,250,76,0
129,서산,2015-06-16 12:00,24.9,2,250,71,0
129,서산,2015-06-16 13:00,27,2.2,230,71,5
129,서산,2015-06-16 14:00,26.8,3.6,250,76,5
129,서산,2015-06-16 15:00,26.8,4.4,230,67,4
129,서산,2015-06-16 16:00,27.1,3,250,65,3
129,서산,2015-06-16 17:00,26.9,2.7,270,62,1
129,서산,2015-06-16 18:00,25.5,2.7,320,70,0
129,서산,2015-06-16 19:00,23.7,1.5,320,77,
129,서산,2015-06-16 20:00,21.8,1,20,90,
129,서산,2015-06-16 21:00,20.5,.8,360,97,2
129,서산,2015-06-16 22:00,19.9,.8,110,97,
129,서산,2015-06-16 23:00,19.6,.6,200,97,
129,서산,2015-06-17 00:00,19.3,.2,0,97,0
129,서산,2015-06-17 01:00,19,.8,140,97,
129,서산,2015-06-17 02:00,19.3,1.1,200,97,
129,서산,2015-06-17 03:00,19.1,1.1,180,97,10
129,서산,2015-06-17 04:00,18.7,.8,110,97,10
129,서산,2015-06-17 05:00,18.7,.8,50,97,10
129,서산,2015-06-17 06:00,18.9,.5,200,97,10
129,서산,2015-06-17 07:00,19.2,.4,0,97,6
129,서산,2015-06-17 08:00,20.5,.9,250,95,6
129,서산,2015-06-17 09:00,22,1.4,270,86,4
129,서산,2015-06-17 10:00,23.8,1.3,320,82,7
129,서산,2015-06-17 11:00,24.7,1.4,250,77,8
129,서산,2015-06-17 12:00,25.6,3.4,230,80,9
129,서산,2015-06-17 13:00,24.3,3.7,180,84,10
129,서산,2015-06-17 14:00,25.2,3.8,200,74,10
129,서산,2015-06-17 15:00,25.1,3.1,200,76,10
129,서산,2015-06-17 16:00,25.2,3.6,230,79,10
129,서산,2015-06-17 17:00,23.9,3.2,230,81,10
129,서산,2015-06-17 18:00,23.6,2.3,200,79,10
129,서산,2015-06-17 19:00,22.9,2.3,230,85,
129,서산,2015-06-17 20:00,21.7,2.5,200,86,
129,서산,2015-06-17 21:00,21.2,.9,250,89,10
129,서산,2015-06-17 22:00,20.8,1.4,230,91,
129,서산,2015-06-17 23:00,20.1,1.8,160,95,
129,서산,2015-06-18 00:00,19.9,.7,50,97,10
129,서산,2015-06-18 01:00,20.2,1.2,50,97,
129,서산,2015-06-18 02:00,19.9,.8,20,97,
129,서산,2015-06-18 03:00,19.6,.9,50,97,8
129,서산,2015-06-18 04:00,19.8,.3,0,97,8
129,서산,2015-06-18 05:00,19.6,.5,20,97,9
129,서산,2015-06-18 06:00,19.6,1.5,20,97,8
129,서산,2015-06-18 07:00,20.8,2.2,50,94,8
129,서산,2015-06-18 08:00,21.7,2.1,50,91,7
129,서산,2015-06-18 09:00,23.5,2.2,70,81,8
129,서산,2015-06-18 10:00,25,2.3,70,66,4
129,서산,2015-06-18 11:00,26,2.3,70,64,6
129,서산,2015-06-18 12:00,26.7,2.2,50,60,7
129,서산,2015-06-18 13:00,27.5,2,50,61,8
129,서산,2015-06-18 14:00,27.9,2.3,50,59,7
129,서산,2015-06-18 15:00,27.7,3.1,20,56,6
129,서산,2015-06-18 16:00,28.5,2,20,58,4
129,서산,2015-06-18 17:00,27.5,3,340,62,6
129,서산,2015-06-18 18:00,25.3,2.8,320,71,7
129,서산,2015-06-18 19:00,24.2,3.2,320,71,
129,서산,2015-06-18 20:00,22.9,1,20,76,
129,서산,2015-06-18 21:00,22,1.4,20,79,7
129,서산,2015-06-18 22:00,21,2.2,20,86,
129,서산,2015-06-18 23:00,20.7,1,20,90,
129,서산,2015-06-19 00:00,20.9,1.3,70,89,10
129,서산,2015-06-19 01:00,20,.9,20,94,
129,서산,2015-06-19 02:00,20.5,1.7,50,93,
129,서산,2015-06-19 03:00,20.4,1.7,50,93,5
129,서산,2015-06-19 04:00,20.7,1.9,70,92,5
129,서산,2015-06-19 05:00,20.4,1.9,70,91,0
129,서산,2015-06-19 06:00,20.4,1.9,70,90,0
129,서산,2015-06-19 07:00,21.5,1,90,83,8
129,서산,2015-06-19 08:00,22.7,.5,140,73,8
129,서산,2015-06-19 09:00,24.2,1.3,270,70,7
129,서산,2015-06-19 10:00,25.4,1.9,70,64,7
129,서산,2015-06-19 11:00,26.4,2.2,50,63,6
129,서산,2015-06-19 12:00,26.7,2.4,250,61,8
129,서산,2015-06-19 13:00,25.9,2.9,340,72,7
129,서산,2015-06-19 14:00,26.5,2,340,66,7
129,서산,2015-06-19 15:00,26.6,2.3,340,67,6
129,서산,2015-06-19 16:00,26.7,1.9,340,65,7
129,서산,2015-06-19 17:00,26.4,2.2,340,66,6
129,서산,2015-06-19 18:00,25.2,3.8,320,69,3
129,서산,2015-06-19 19:00,24.5,1.2,320,74,
129,서산,2015-06-19 20:00,22.8,2,230,83,
129,서산,2015-06-19 21:00,21.3,.5,160,90,0
129,서산,2015-06-19 22:00,20.7,.4,0,96,
129,서산,2015-06-19 23:00,20,1,70,97,
129,서산,2015-06-20 00:00,19.8,.8,90,97,7
129,서산,2015-06-20 01:00,19.2,.1,0,97,
129,서산,2015-06-20 02:00,19.5,1,200,97,
129,서산,2015-06-20 03:00,19.9,2.2,200,97,10
129,서산,2015-06-20 04:00,19.1,1.8,250,97,10
129,서산,2015-06-20 05:00,19.3,1,200,97,10
129,서산,2015-06-20 06:00,19.5,1.6,180,97,10
129,서산,2015-06-20 07:00,19.9,1.4,160,97,10
129,서산,2015-06-20 08:00,20.5,2,180,97,10
129,서산,2015-06-20 09:00,20.2,2.3,230,97,10
129,서산,2015-06-20 10:00,18.7,2.1,180,97,10
129,서산,2015-06-20 11:00,18.4,1.4,200,97,10
129,서산,2015-06-20 12:00,18.8,1.6,140,97,10
129,서산,2015-06-20 13:00,19.1,1.1,110,97,10
129,서산,2015-06-20 14:00,19.6,1.1,360,97,10
129,서산,2015-06-20 15:00,19.5,1.3,50,97,10
129,서산,2015-06-20 16:00,19.5,1.7,340,97,10
129,서산,2015-06-20 17:00,19.1,1.2,20,97,10
129,서산,2015-06-20 18:00,19.4,2.1,50,97,10
129,서산,2015-06-20 19:00,19.3,1.9,70,97,10
129,서산,2015-06-20 20:00,18.4,2.2,50,97,10
129,서산,2015-06-20 21:00,18.6,1.9,20,97,10
129,서산,2015-06-20 22:00,18.5,.3,0,97,
129,서산,2015-06-20 23:00,18.7,.8,20,97,
129,서산,2015-06-21 00:00,18.5,1.9,20,97,6
129,서산,2015-06-21 01:00,18.1,.9,20,97,
129,서산,2015-06-21 02:00,17.8,.6,20,97,
129,서산,2015-06-21 03:00,17.7,.9,50,97,2
129,서산,2015-06-21 04:00,17.1,.9,50,97,1
129,서산,2015-06-21 05:00,16.7,.6,50,97,0
129,서산,2015-06-21 06:00,17,1.3,20,97,0
129,서산,2015-06-21 07:00,17.8,1.7,360,97,4
129,서산,2015-06-21 08:00,18.9,2.5,360,97,3
129,서산,2015-06-21 09:00,20.4,2.4,20,93,4
129,서산,2015-06-21 10:00,22.2,2.4,20,84,3
129,서산,2015-06-21 11:00,23.9,2,50,76,3
129,서산,2015-06-21 12:00,24.4,1.5,20,70,5
129,서산,2015-06-21 13:00,25.3,1.5,360,65,5
129,서산,2015-06-21 14:00,25.4,2.3,290,62,6
129,서산,2015-06-21 15:00,25.7,3.6,320,70,6
129,서산,2015-06-21 16:00,25.1,4.8,320,69,6
129,서산,2015-06-21 17:00,24,4.3,320,71,3
129,서산,2015-06-21 18:00,24.1,3.6,290,67,2
129,서산,2015-06-21 19:00,22.9,1.9,320,67,
129,서산,2015-06-21 20:00,22,1.1,320,71,
129,서산,2015-06-21 21:00,20,1.2,50,83,1
129,서산,2015-06-21 22:00,18.9,.4,0,91,
129,서산,2015-06-21 23:00,18.7,1.1,70,96,
129,서산,2015-06-22 00:00,18.4,1,20,93,0
129,서산,2015-06-22 01:00,18.3,.6,20,95,
129,서산,2015-06-22 02:00,17.4,.6,160,97,
129,서산,2015-06-22 03:00,17.4,.3,0,97,4
129,서산,2015-06-22 04:00,17.6,.4,0,97,7
129,서산,2015-06-22 05:00,17.7,.6,90,97,8
129,서산,2015-06-22 06:00,18.4,.6,250,97,8
129,서산,2015-06-22 07:00,18.6,.8,200,97,10
129,서산,2015-06-22 08:00,19.1,.3,0,97,10
129,서산,2015-06-22 09:00,21.9,2.1,180,89,6
129,서산,2015-06-22 10:00,22.7,2.9,180,80,6
129,서산,2015-06-22 11:00,24,2.6,230,77,4
129,서산,2015-06-22 12:00,25,2.7,250,76,6
129,서산,2015-06-22 13:00,25,2.8,250,73,7
129,서산,2015-06-22 14:00,26.5,3.5,230,72,6
129,서산,2015-06-22 15:00,25.5,3.2,250,70,6
129,서산,2015-06-22 16:00,25.3,4,230,67,4
129,서산,2015-06-22 17:00,25.6,2.8,230,67,3
129,서산,2015-06-22 18:00,24.5,2.5,360,72,3
129,서산,2015-06-22 19:00,23.3,2.2,340,75,
129,서산,2015-06-22 20:00,21.9,1.6,340,81,
129,서산,2015-06-22 21:00,20.2,.2,0,89,3
129,서산,2015-06-22 22:00,19.5,.8,160,92,
129,서산,2015-06-22 23:00,19.3,1.6,200,97,
129,서산,2015-06-23 00:00,18.6,1,160,97,3
129,서산,2015-06-23 01:00,18.1,.4,0,97,
129,서산,2015-06-23 02:00,17.3,.1,0,97,
129,서산,2015-06-23 03:00,17.3,.5,270,97,4
129,서산,2015-06-23 04:00,16.5,.1,0,97,3
129,서산,2015-06-23 05:00,16.6,.5,110,97,0
129,서산,2015-06-23 06:00,17.3,.6,340,97,3
129,서산,2015-06-23 07:00,18.7,.1,0,97,3
129,서산,2015-06-23 08:00,20.8,.8,50,97,3
129,서산,2015-06-23 09:00,22.6,1.7,320,82,4
129,서산,2015-06-23 10:00,24.4,1.6,340,71,6
129,서산,2015-06-23 11:00,25,1.9,290,68,6
129,서산,2015-06-23 12:00,25.6,1.8,20,67,6
129,서산,2015-06-23 13:00,26.8,2.7,340,65,5
129,서산,2015-06-23 14:00,27.8,1.4,90,61,3
129,서산,2015-06-23 15:00,28.2,1.7,250,62,5
129,서산,2015-06-23 16:00,27.2,3.6,320,67,6
129,서산,2015-06-23 17:00,26.5,3.9,320,68,3
129,서산,2015-06-23 18:00,24.8,3,320,73,5
129,서산,2015-06-23 19:00,23.6,2.4,340,69,
129,서산,2015-06-23 20:00,21.6,1.6,290,80,
129,서산,2015-06-23 21:00,20.6,1,50,84,6
129,서산,2015-06-23 22:00,19.8,1.9,20,90,
129,서산,2015-06-23 23:00,19.1,.7,50,95,
129,서산,2015-06-24 00:00,18.3,.6,50,97,6
129,서산,2015-06-24 01:00,17.9,.4,0,97,
129,서산,2015-06-24 02:00,17.6,.1,0,97,
129,서산,2015-06-24 03:00,17.5,.5,90,97,7
129,서산,2015-06-24 04:00,18.1,1,70,97,7
129,서산,2015-06-24 05:00,17.9,.9,50,97,7
129,서산,2015-06-24 06:00,18.6,1,50,97,6
129,서산,2015-06-24 07:00,19.8,1.4,20,97,7
129,서산,2015-06-24 08:00,21.3,1.9,20,92,8
129,서산,2015-06-24 09:00,23.6,1.8,50,74,9
129,서산,2015-06-24 10:00,25.4,1.8,50,67,8
129,서산,2015-06-24 11:00,27.2,1.6,110,59,8
129,서산,2015-06-24 12:00,27.2,2.4,270,66,8
129,서산,2015-06-24 13:00,28.4,3.1,250,58,7
129,서산,2015-06-24 14:00,28.7,3.8,230,62,7
129,서산,2015-06-24 15:00,27.2,4.7,230,64,8
129,서산,2015-06-24 16:00,26.6,4.7,230,57,8
129,서산,2015-06-24 17:00,24.9,3.5,250,66,9
129,서산,2015-06-24 18:00,24.1,3.7,200,71,9
129,서산,2015-06-24 19:00,23.5,3.3,200,68,
129,서산,2015-06-24 20:00,22.5,1.4,200,72,
129,서산,2015-06-24 21:00,20.6,.7,160,84,5
129,서산,2015-06-24 22:00,20.2,1.3,110,88,
129,서산,2015-06-24 23:00,19.1,.2,0,94,
129,서산,2015-06-25 00:00,18.6,.4,0,97,4
129,서산,2015-06-25 01:00,18.8,1.1,70,93,
129,서산,2015-06-25 02:00,18.5,1.4,50,95,
129,서산,2015-06-25 03:00,18.4,.5,20,91,7
129,서산,2015-06-25 04:00,19.2,1.4,20,89,8
129,서산,2015-06-25 05:00,18.7,.9,70,91,8
129,서산,2015-06-25 06:00,19.4,.8,50,90,8
129,서산,2015-06-25 07:00,21.1,2.2,70,89,8
129,서산,2015-06-25 08:00,22.2,.6,20,88,8
129,서산,2015-06-25 09:00,23.2,1.5,50,82,10
129,서산,2015-06-25 10:00,23.6,.6,110,79,10
129,서산,2015-06-25 11:00,23.2,1.9,140,80,10
129,서산,2015-06-25 12:00,23.2,1.3,90,90,10
129,서산,2015-06-25 13:00,24.3,2.3,70,82,10
129,서산,2015-06-25 14:00,25.3,2.2,90,75,10
129,서산,2015-06-25 15:00,25.4,1.8,70,73,10
129,서산,2015-06-25 16:00,24.6,1.9,70,76,10
129,서산,2015-06-25 17:00,22.1,1.4,70,96,10
129,서산,2015-06-25 18:00,21.2,1.4,20,97,10
129,서산,2015-06-25 19:00,20.8,1.6,50,97,10
129,서산,2015-06-25 20:00,20.4,1.4,70,97,10
129,서산,2015-06-25 21:00,19.9,2.3,70,97,10
129,서산,2015-06-25 22:00,19.8,2.1,50,97,10
129,서산,2015-06-25 23:00,19.7,1.8,50,97,10
129,서산,2015-06-26 00:00,19.5,3.2,50,97,10
129,서산,2015-06-26 01:00,19.2,3.7,50,97,10
129,서산,2015-06-26 02:00,19,4,50,97,10
129,서산,2015-06-26 03:00,19.2,3.5,50,97,10
129,서산,2015-06-26 04:00,19.5,3.2,50,97,10
129,서산,2015-06-26 05:00,19.2,3.3,20,97,10
129,서산,2015-06-26 06:00,18.7,3.4,50,97,10
129,서산,2015-06-26 07:00,18.5,3.2,20,97,10
129,서산,2015-06-26 08:00,18.5,3.5,360,97,10
129,서산,2015-06-26 09:00,18.7,4.1,20,97,10
129,서산,2015-06-26 10:00,19.3,3.8,20,97,10
129,서산,2015-06-26 11:00,19.6,3.3,20,97,10
129,서산,2015-06-26 12:00,20,4.1,360,97,10
129,서산,2015-06-26 13:00,21.4,4.8,20,86,10
129,서산,2015-06-26 14:00,21.3,3.7,340,87,10
129,서산,2015-06-26 15:00,21.6,4.2,340,84,10
129,서산,2015-06-26 16:00,23.3,4.2,340,79,6
129,서산,2015-06-26 17:00,22.9,4.2,320,81,9
129,서산,2015-06-26 18:00,23.2,3.7,340,80,6
129,서산,2015-06-26 19:00,23.4,3.1,360,73,
129,서산,2015-06-26 20:00,22.2,2.7,340,78,
129,서산,2015-06-26 21:00,21.6,2.1,340,79,6
129,서산,2015-06-26 22:00,20.8,1.4,340,86,
129,서산,2015-06-26 23:00,20.7,1.8,20,87,
129,서산,2015-06-27 00:00,20.7,1.6,20,84,7
129,서산,2015-06-27 01:00,20.6,2,20,84,
129,서산,2015-06-27 02:00,20.1,2,20,86,
129,서산,2015-06-27 03:00,19.6,1.5,50,87,1
129,서산,2015-06-27 04:00,19.3,1.9,50,90,0
129,서산,2015-06-27 06:00,18.3,.8,340,94,1
129,서산,2015-06-27 07:00,21.2,1.7,20,83,2
129,서산,2015-06-27 08:00,22.9,3,50,74,2
129,서산,2015-06-27 09:00,23.9,3.3,50,71,2
129,서산,2015-06-27 10:00,25.1,3.2,50,68,3
129,서산,2015-06-27 11:00,25.6,2.7,50,65,3
129,서산,2015-06-27 12:00,27.2,2,110,60,3
129,서산,2015-06-27 13:00,27.7,2.7,20,58,3
129,서산,2015-06-27 14:00,28.4,2.5,320,57,4
129,서산,2015-06-27 15:00,28,2.4,70,52,4
129,서산,2015-06-27 16:00,27.9,3.5,360,61,5
129,서산,2015-06-27 17:00,27.9,3.4,340,63,3
129,서산,2015-06-27 18:00,26.9,4,360,59,2
129,서산,2015-06-27 19:00,26,2.5,320,67,
129,서산,2015-06-27 20:00,23.9,1.2,320,74,
129,서산,2015-06-27 21:00,21.8,1,180,88,2
129,서산,2015-06-27 22:00,20.8,.3,0,92,
129,서산,2015-06-27 23:00,20.6,.3,0,93,
129,서산,2015-06-28 00:00,19.9,1.1,160,97,3
129,서산,2015-06-28 01:00,19.4,1.8,200,97,
129,서산,2015-06-28 02:00,18.9,1,180,97,
129,서산,2015-06-28 03:00,18.9,1.7,160,97,0
129,서산,2015-06-28 04:00,18.9,.9,160,97,0
129,서산,2015-06-28 05:00,17.9,.1,0,97,0
129,서산,2015-06-28 06:00,18,.3,0,97,0
129,서산,2015-06-28 07:00,19.9,.2,0,97,0
129,서산,2015-06-28 08:00,21.4,1.1,250,93,1
129,서산,2015-06-28 09:00,23.3,2.7,200,82,2
129,서산,2015-06-28 10:00,24,2.4,200,84,3
129,서산,2015-06-28 11:00,24.9,2.7,230,75,3
129,서산,2015-06-28 12:00,25.8,3.4,200,78,5
129,서산,2015-06-28 13:00,27,3,230,74,4
129,서산,2015-06-28 14:00,27.2,1.8,230,69,3
129,서산,2015-06-28 15:00,28.2,2.8,270,68,4
129,서산,2015-06-28 16:00,27,2.9,290,69,4
129,서산,2015-06-28 17:00,26.9,3.6,320,67,4
129,서산,2015-06-28 18:00,25.5,3.1,290,73,4
129,서산,2015-06-28 19:00,24,3.2,290,75,
129,서산,2015-06-28 20:00,22.6,.9,360,82,
129,서산,2015-06-28 21:00,20.9,.4,0,91,6
129,서산,2015-06-28 22:00,21,.8,50,92,
129,서산,2015-06-28 23:00,20.9,.7,340,94,
129,서산,2015-06-29 00:00,19.7,.1,0,97,4
129,서산,2015-06-29 01:00,19.2,.1,0,97,
129,서산,2015-06-29 02:00,19.1,.4,0,97,
129,서산,2015-06-29 03:00,19.1,1.3,90,97,6
129,서산,2015-06-29 04:00,18.6,.7,20,97,5
129,서산,2015-06-29 05:00,18.7,.4,0,97,5
129,서산,2015-06-29 06:00,18.7,.4,0,97,8
129,서산,2015-06-29 07:00,20.3,.9,110,97,8
129,서산,2015-06-29 08:00,21.7,.3,0,96,6
129,서산,2015-06-29 09:00,23.4,.9,250,86,4
129,서산,2015-06-29 10:00,25.7,1.3,320,66,4
129,서산,2015-06-29 11:00,26.8,1.2,250,67,5
129,서산,2015-06-29 12:00,27.5,1.4,270,65,5
129,서산,2015-06-29 13:00,28.8,1.9,200,61,6
129,서산,2015-06-29 14:00,26.5,4.6,320,72,7
129,서산,2015-06-29 15:00,27.9,2.3,20,69,6
129,서산,2015-06-29 16:00,28.1,3.2,340,66,6
129,서산,2015-06-29 17:00,27.1,3.1,340,69,6
129,서산,2015-06-29 18:00,24.5,3,340,72,9
129,서산,2015-06-29 19:00,23.1,2.1,340,82,
129,서산,2015-06-29 20:00,22.2,1.9,340,88,
129,서산,2015-06-29 21:00,21.9,2.8,320,90,9
129,서산,2015-06-29 22:00,21.7,.6,360,94,
129,서산,2015-06-29 23:00,21.7,.6,20,95,10
129,서산,2015-06-30 00:00,21.4,.3,0,97,10
129,서산,2015-06-30 01:00,21.2,.3,0,97,
129,서산,2015-06-30 02:00,21.3,1,270,97,10
129,서산,2015-06-30 03:00,21,.8,70,97,10
129,서산,2015-06-30 04:00,20.8,.9,110,97,10
129,서산,2015-06-30 05:00,20.8,.4,0,97,10
129,서산,2015-06-30 06:00,20.6,.3,0,97,10
129,서산,2015-06-30 07:00,21.1,.5,360,97,9
129,서산,2015-06-30 08:00,22.2,.4,0,93,8
129,서산,2015-06-30 09:00,22.9,1.2,250,87,9
129,서산,2015-06-30 10:00,24.7,.6,340,80,8
129,서산,2015-06-30 11:00,25.8,1.2,320,72,8
129,서산,2015-06-30 12:00,27.3,1.8,270,66,7
129,서산,2015-06-30 13:00,27.3,2.1,20,72,8
129,서산,2015-06-30 14:00,25.9,1.9,270,75,10
129,서산,2015-06-30 15:00,24,3.6,290,81,10
129,서산,2015-06-30 16:00,20.9,2.7,320,96,10
129,서산,2015-06-30 17:00,21.4,.7,290,95,10
129,서산,2015-06-30 18:00,21.5,.9,200,94,10
129,서산,2015-06-30 19:00,20.4,2,110,97,10
129,서산,2015-06-30 20:00,20.1,.3,0,97,10
129,서산,2015-06-30 21:00,20.3,.6,290,97,10
129,서산,2015-06-30 22:00,20.1,.5,90,97,
129,서산,2015-06-30 23:00,19.9,.9,320,97,
129,서산,2015-07-01 00:00,20.3,.7,20,97,8
129,서산,2015-07-01 01:00,19.9,.9,160,97,
129,서산,2015-07-01 02:00,19.9,.4,0,97,
129,서산,2015-07-01 03:00,19.5,.5,200,97,7
129,서산,2015-07-01 04:00,19.1,.7,180,97,7
129,서산,2015-07-01 05:00,19,.7,160,97,7
129,서산,2015-07-01 06:00,19.6,1.3,160,97,8
129,서산,2015-07-01 07:00,19.8,.6,200,97,8
129,서산,2015-07-01 08:00,20.6,1.6,230,97,9
129,서산,2015-07-01 09:00,22.1,1.6,270,97,10
129,서산,2015-07-01 10:00,23.6,3.1,290,83,3
129,서산,2015-07-01 11:00,24.8,4.7,290,67,3
129,서산,2015-07-01 12:00,25.1,4.5,320,63,3
129,서산,2015-07-01 13:00,25.5,4.2,320,66,2
129,서산,2015-07-01 14:00,25.4,4.4,270,59,1
129,서산,2015-07-01 15:00,26.1,3.9,270,46,1
129,서산,2015-07-01 16:00,26.4,3.2,270,54,2
129,서산,2015-07-01 17:00,25,4.2,250,65,0
129,서산,2015-07-01 18:00,23.9,4.9,230,72,1
129,서산,2015-07-01 19:00,23.1,3.9,230,68,
129,서산,2015-07-01 20:00,21.4,3.3,230,85,
129,서산,2015-07-01 21:00,20.2,2.1,230,94,0
129,서산,2015-07-01 22:00,19.7,.9,180,97,
129,서산,2015-07-01 23:00,19.2,1,180,97,
129,서산,2015-07-02 00:00,18.1,.7,90,97,0
129,서산,2015-07-02 01:00,18.9,.8,180,97,
129,서산,2015-07-02 02:00,19,2.3,180,97,
129,서산,2015-07-02 03:00,19.4,1.7,180,97,5
129,서산,2015-07-02 04:00,19.6,2.1,180,97,7
129,서산,2015-07-02 05:00,19.9,1.9,180,97,8
129,서산,2015-07-02 06:00,19.9,1.5,160,97,5
129,서산,2015-07-02 07:00,20.6,1.4,180,97,4
129,서산,2015-07-02 08:00,22.1,2.8,200,93,6
129,서산,2015-07-02 09:00,22.6,3,200,84,7
129,서산,2015-07-02 10:00,23.9,3.4,180,80,6
129,서산,2015-07-02 11:00,24.3,3.6,180,78,8
129,서산,2015-07-02 12:00,24.8,3.5,180,72,7
129,서산,2015-07-02 13:00,26.4,3.4,200,65,7
129,서산,2015-07-02 14:00,25.7,3.9,180,70,6
129,서산,2015-07-02 15:00,25.7,3.5,200,72,7
129,서산,2015-07-02 16:00,24.7,3.7,250,77,4
129,서산,2015-07-02 17:00,24.7,3.6,200,73,5
129,서산,2015-07-02 18:00,24,3.4,180,71,0
129,서산,2015-07-02 19:00,23.2,2.8,200,78,
129,서산,2015-07-02 20:00,21.6,2,200,94,
129,서산,2015-07-02 21:00,21.1,1.4,230,97,8
129,서산,2015-07-02 22:00,21.3,1.5,250,97,
129,서산,2015-07-02 23:00,20.5,1,200,97,
129,서산,2015-07-03 00:00,20,.4,0,97,8
129,서산,2015-07-03 01:00,19.6,1.1,180,97,
129,서산,2015-07-03 02:00,19.9,1.9,230,97,
129,서산,2015-07-03 03:00,18.6,.3,0,97,10
129,서산,2015-07-03 04:00,17.9,.3,0,97,10
129,서산,2015-07-03 05:00,17.6,.2,0,97,8
129,서산,2015-07-03 06:00,17,.5,360,97,10
129,서산,2015-07-03 07:00,18.1,.7,360,97,10
129,서산,2015-07-03 08:00,19.4,1.4,180,97,1
129,서산,2015-07-03 09:00,21.8,1,270,77,0
129,서산,2015-07-03 10:00,24,1.5,230,64,1
129,서산,2015-07-03 11:00,25.9,1.4,250,61,2
129,서산,2015-07-03 12:00,25.3,3.2,230,60,4
129,서산,2015-07-03 13:00,26.7,4.8,230,55,3
129,서산,2015-07-03 14:00,27.6,4.5,230,48,0
129,서산,2015-07-03 15:00,27.2,4.7,230,48,1
129,서산,2015-07-03 16:00,26.5,5.2,290,49,3
